"business_id","name","city","state","postal_code","latitude","longitude","average_stars","review_count","categories","WiFi","BikeParking","BusinessParking","BusinessAcceptsCreditCards","RestaurantsReservations","Caters","OutdoorSeating","RestaurantsGoodForGroups","price","Ambience","HasTV","Alcohol","GoodForMeal","RestaurantsTakeOut","NoiseLevel","RestaurantsAttire","RestaurantsDelivery","GoodForKids"
"_hkHeU2cBH9fzthIdxhuxA","Tavern in the Square","Cambridge","MA","02140",42.3875970724,-71.1190313661,3,312,"American (New), Nightlife, Bars, Restaurants","'no'","True","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","True","False","True","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","False"
"7bYE2n75faWu_OjzxD0l0w","Emma's","Cambridge","MA","02139",42.3663194,-71.0921027,4,495,"Pizza, Restaurants","u'free'","True","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","False","True","True","False",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"aO8qjy7iWkBk8pUKrO8Pkw","City Girl Café","Cambridge","MA","02139",42.3731166,-71.1003229,4.5,426,"Breakfast & Brunch, Restaurants, Sandwiches, Beer, Wine & Spirits, Pizza, Italian, Food","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","False",2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","False","'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}","True","u'average'","'casual'","False","False"
"Qwy_JLJqfWpMHVRUJEfOGQ","Stefani Gourmet Pizzeria","Cambridge","MA","02139",42.3577044,-71.1079115,2.5,20,"Pizza, Restaurants",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"True","False",1,NA,"True","'none'",NA,"True",NA,"'casual'","True","True"
"_FqtaQ9ztZT2Gms4zV335w","Marco's Pizza & Grill","Cambridge","MA","02140",42.3982278,-71.1311156,3.5,25,"Restaurants, Italian, Pizza","u'no'",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","False",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","'none'",NA,"True","u'average'","'casual'","True","True"
"ovIxZ7qvNT76tilujesmIA","Corazon De Frida","Cambridge","MA","02139",42.3736907,-71.0989229,4.5,58,"Mexican, Food, Nightlife, New Mexican Cuisine, Cocktail Bars, Restaurants, Desserts, Bars","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True",NA,"True","True",NA,2,NA,"True","u'full_bar'",NA,"True","u'average'",NA,"True",NA
"fqsDnLnw9YIJFMeehGegEQ","Atomic Bean Cafe","Cambridge","MA","02139",42.3682635,-71.1085611,3.5,200,"Bakeries, Restaurants, Coffee & Tea, Cafes, Food","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","True","u'average'","'casual'","False","True"
"0_GJkryoUNKS9YOTUrthsQ","Blaze Pizza","Cambridge","MA","02141",42.369414563,-71.077052965,4,214,"Pizza, Fast Food, Gluten-Free, Salad, Restaurants","'free'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","True","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","'average'","u'casual'","True","True"
"UgAVU0n3ysKBVoNWp4OHcg","Shabu & Mein","Cambridge","MA","02142",42.3664178,-71.0776979,4,549,"Ramen, Japanese, Restaurants, Hot Pot, Food, Chinese","u'free'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}","True","True","True","True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'full_bar'","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","True","'average'","'casual'","True","True"
"LXkf-qkIdV6CKXXhcf-UcQ","Sakura Japan","Cambridge","MA","02141",42.368589,-71.076435,2,11,"Food Stands, Restaurants","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False","False","True","True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'",NA,"True","u'average'","u'casual'","True","True"
"w7JNKVadLeZoqfpTGsaR-g","River Gods","Cambridge","MA","02139",42.3640347,-71.1087176,4,362,"Nightlife, American (New), Restaurants, Bars, Pubs, American (Traditional)","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","False",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'full_bar'",NA,"True","u'average'","'casual'","False","False"
"Rg3QFirO8agVUjk0aCKZ7A","Grand Prix Cafe","Cambridge","MA","02140",42.3943153,-71.1266686,4,6,"Sandwiches, Food, Restaurants, Coffee & Tea",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False",NA,NA,"False",1,NA,NA,NA,NA,"True",NA,"'casual'","False",NA
"Zw3DHRaAalbsaw8QFL-9fA","Lizzy's Ice Cream","Cambridge","MA","02138",42.3744892109,-71.1201211285,4,198,"Restaurants, Ice Cream & Frozen Yogurt, Food, Desserts","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True",NA,"False",NA,NA,1,NA,NA,NA,NA,"True",NA,NA,"True",NA
"5ZU89ikfTJ3CJBh0Zgb9Xw","Abigail's","Cambridge","MA","02142",42.3647937,-71.0831935,3.5,279,"Nightlife, Caterers, American (New), Cocktail Bars, Event Planning & Services, Restaurants, Bars","u'free'","True","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","True","False","True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","u'full_bar'","{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}","True","u'average'","u'casual'","False","False"
"ySnytWfe4SfngwfTUl3OoA","Boca Grande","Cambridge","MA","02138",42.3841009,-71.119887,3,148,"Restaurants, Mexican","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","'none'",NA,"True","u'average'","'casual'","False","True"
"ZXYUs_-2rHf6WyG_fnfl3g","2nd Street Cafe","Cambridge","MA","02141",42.3685242,-71.0793276,4,145,"Cafes, Sandwiches, Restaurants","u'no'","False","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","False",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"3wCZzsr7y0JC0Wp5v7hJbQ","Panda Express","Cambridge","MA","02141",42.368507,-71.0766,3.5,18,"Fast Food, Restaurants, Chinese","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'loud'","u'casual'","True","True"
"GHe641VggznYYFnD9RM8pQ","Zoe's","Cambridge","MA","02138",42.3708466,-71.1135184,3.5,432,"Mediterranean, Greek, Diners, Restaurants, American (Traditional), Breakfast & Brunch, Salad","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","True","u'average'","'casual'","True","True"
"GiSHio-nOL7eULwMxtoATw","Goosebeary's Food Truck","Cambridge","MA","02238",42.37,-71.12,3.5,38,"Food Stands, Food Trucks, Restaurants, Food",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","False","False",NA,"True","True",1,NA,NA,"'none'",NA,"True",NA,"'casual'","False","True"
"KTYNXnLKrd-0sBvaVwUYSw","The Black Sheep Restaurant & Bar","Cambridge","MA","02142",42.362207,-71.08725,3,91,"Hotels & Travel, Restaurants, Hotels, Nightlife, American (New), Bars, Breakfast & Brunch, Event Planning & Services","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True",NA,"True","False",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","True","u'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","False","u'quiet'","'casual'","False","True"
"MgmTEMoY2RgZS1Q02HacGQ","1369 Coffee House","Cambridge","MA","02139",42.3665529,-71.1053043,3.5,353,"Food, Restaurants, Coffee & Tea","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","True","False",1,NA,NA,NA,NA,"True","u'loud'","'casual'","True","False"
"KFx_SwzV19WjJHK13iI_jQ","Felipe's Taqueria","Cambridge","MA","02138",42.3734606,-71.120502,3.5,734,"Mexican, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","None","True",1,"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","True","u'full_bar'","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'loud'","'casual'","True","True"
"sPd-zQtPSARMw1vx131v1w","Mary Chung Restaurant","Cambridge","MA","02139",42.3637332,-71.1011146,3.5,413,"Chinese, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","False","False","False","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","False","True"
"84-VYasaVm6zCDw3T_LfDg","Spicies Cambridge","Cambridge","MA","02138",42.3723663533,-71.1182038113,3,268,"Thai, Restaurants, Salad, Asian Fusion, Noodles","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","False","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"NVmofln-FUnSnQT3YT4w0Q","Bailey and Sage","Cambridge","MA","02139",42.3628509588,-71.0871138164,2.5,80,"Restaurants, Salad, Delis, Soup","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","True","True"
"HRFlJqh1OGCHmjSuw5BGOw","Fiorella's Express","Cambridge","MA","02140",42.3974415407,-71.1298887227,4,71,"Food, Pizza, Restaurants, Event Planning & Services, Food Delivery Services, Italian, Caterers","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","False",2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","'quiet'","'casual'","True","True"
"zkUgoHp4cyCpOyrJKofX6A","Cafe Mami","Cambridge","MA","02140",42.3874328924,-71.1186972562,4,520,"Soup, Salad, Diners, Steakhouses, Comfort Food, Japanese, Japanese Curry, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}","False","False","False","False","False",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","False","'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"gxovcvlwQYL24HZksXK4Vg","Teriyaki Cafe","Cambridge","MA","02142",42.3668823963,-71.0834912683,4,10,"Specialty Food, Ethnic Food, Food, Restaurants, Japanese",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"True","True",1,NA,NA,"u'none'",NA,"True","u'loud'","u'casual'","False","True"
"sizgsuBgbH1ShRE5iDTjxA","Chutney's","Cambridge","MA","02138",42.3727021337,-71.1198749914,3.5,271,"Fast Food, Indian, Restaurants, Sandwiches","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","True","True"
"7W0DbaxQ3FW0_zFOL2q1ag","Au Bon Pain","Cambridge","MA","02138",42.3703183786,-71.1135487028,2.5,68,"American (Traditional), Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True","True",1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","'average'","'casual'","False","True"
"b_vgLQ9KpiC3y3MuRIa7yg","D'Angelo","Cambridge","MA","02141",42.3686290319,-71.0762928894,3,14,"Delis, Sandwiches, Restaurants, Cheesesteaks",NA,"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","False","True"
"IJgcMD4oUCRBrZFsrf6xPA","Shawarma Shack","Cambridge","MA","02139",42.3591790287,-71.0947198651,3,22,"Halal, Moroccan, Middle Eastern, Restaurants","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False",NA,"False","True",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","False","True"
"8dZZy6AV4Bu_ftoDKQWpEQ","Saloniki Greek","Cambridge","MA","02138",42.3726084,-71.1189777,4.5,206,"Mediterranean, Cocktail Bars, Nightlife, Restaurants, Bars, Greek","u'free'",NA,"{'garage': True, 'street': None, 'validated': None, 'lot': False, 'valet': False}","True","False","True","None","True",2,"{'touristy': None, 'hipster': True, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}","False","u'full_bar'","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","True","u'average'","u'casual'","True","True"
"p8krPyDx4AQe-UQfCzOrHQ","Harvard COOP Cafe","Cambridge","MA","02138",42.3737459,-71.1196523,2.5,19,"American (Traditional), Restaurants","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","False",1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","'average'","u'casual'","False","True"
"H64vdIUDh5yPAPh7O3s0CQ","Aiyara Thai Cuisine","Cambridge","MA","02138",42.3720348,-71.1215162,3,21,"Restaurants, Thai",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True",NA,"False","True",2,NA,NA,"u'none'",NA,"True",NA,"u'casual'","True","True"
"MvxSopmNhs5XVsiwAt9Y0A","Pronto Cafe","Cambridge","MA","02141",42.3721089,-71.0871255,3.5,28,"Salad, Breakfast & Brunch, American (Traditional), Restaurants, Cafes, Pizza","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}","True","u'average'","u'casual'","True","True"
"kep4X3l6_QGontdytpPdwg","Elmendorf Baking Supplies","Cambridge","MA","02141",42.3717314,-71.0862776,5,30,"Food, Specialty Food, Cafes, Shopping, Hobby Shops, Restaurants","u'free'",NA,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False",NA,NA,"True",NA
"scun7XXs3zyXewDLyUDjXw","Royal Bengal Restaurant","Cambridge","MA","02139",42.3624663987,-71.0984360877,3,52,"Indian, Restaurants, Pakistani","u'no'",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True",NA,"False","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'beer_and_wine'",NA,"True","u'quiet'","'casual'","True","False"
"FKjx23kPhekn1RavfXyf-g","One Ramen & Sushi","Cambridge","MA","02140",42.3851764,-71.1190773,4,118,"Japanese, Ramen, Sushi Bars, Asian Fusion, Restaurants",NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","False","True","True",2,"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","True",NA,"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}","True","u'quiet'",NA,"True","True"
"PSEqtQheyaujbuO0qOp5ag","The Western Front","Cambridge","MA","02139",42.364712,-71.114116,3,15,"Arts & Entertainment, Nightlife, Dance Clubs, Music Venues, Restaurants",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,"u'average'","'casual'","False","False"
"Y6YtAXCglKWQB9ghwmzWkw","SOFRA Bakery & Cafe","Cambridge","MA","02138",42.374936,-71.150448,4,822,"Breakfast & Brunch, Food, Grocery, Bakeries, Middle Eastern, Restaurants","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","False","True","True","False",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","False","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","True","u'average'","u'casual'","None","True"
"Jm5ewLJxToqSVTyhpMrXmg","Nirvana The Taste of India","Cambridge","MA","02138",42.3824567,-71.1199013,4,213,"Indian, Nightlife, Vegetarian, Cocktail Bars, Restaurants, Bars, Desserts, Seafood, Food","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","True","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}","True","u'full_bar'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"gy4ZmdBB16P9_OBo_vDBtg","McCabe's Bar and Grille","Cambridge","MA","02140",42.3909052,-71.1225779,4,140,"Burgers, Beer Bar, Nightlife, American (New), Bars, American (Traditional), Chicken Wings, Restaurants, Pubs, Breakfast & Brunch, Sports Bars","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True",2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'full_bar'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","u'casual'","False","False"
"cddsQYuoK6qF0BM-r3k-vg","Uno Pizzeria & Grill","Cambridge","MA","02138",42.3729198,-71.1195813,2.5,168,"Restaurants, Bars, Gluten-Free, American (Traditional), Nightlife, Pizza","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","False","False","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'full_bar'",NA,"True","u'average'","'casual'","True","True"
"YckpfZdLcBiPvnw92FUfaw","Veggie Grill","Cambridge","MA","02138",42.37200047,-71.12081467,4.5,75,"Vegan, American (Traditional), American (New), Mexican, Tacos, Sandwiches, Vegetarian, Restaurants, Burgers","u'free'",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","True",NA,2,"{'touristy': None, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': None}","False","u'beer_and_wine'",NA,"True",NA,NA,"True",NA
"wkQ1nCkrNlo25fRd3LCQUw","Tampopo","Cambridge","MA","02140",42.3872124,-71.1185319,4.5,326,"Restaurants, Japanese","u'no'","True","{'garage': False, 'street': True, 'validated': None, 'lot': True, 'valet': False}","False","False","False","None","False",1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'average'","'casual'","True","True"
"Ztd3ZxcPSCXv01MZTBXVZQ","Hana Sushi","Cambridge","MA","02140",42.396595,-71.1297344,4,289,"Seafood, Japanese, Salad, Sushi Bars, Restaurants",NA,"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","False","True",2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'beer_and_wine'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","True","u'quiet'","'casual'","True","True"
"RTtjmOACubX5UwQeXEss1A","Clear Conscience Cafe","Cambridge","MA","02139",42.3650221,-71.1027573,3,156,"Food, Restaurants, Coffee & Tea, Sandwiches","'free'",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","True",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'",NA,"True","u'average'","u'casual'","False","True"
"nb5FmoGQsfE2kk_0cPv0GQ","Sarah's Market & Cafe","Cambridge","MA","02138",42.3822780423,-71.1309770647,4,110,"Restaurants, Cafes, Sandwiches, Grocery, Convenience Stores, Food","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","False","False",1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'none'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","True","u'average'","u'casual'","False","True"
"GLP0_Rs2y4Q0Gxk7r1dddQ","ZuZu","Cambridge","MA","02139",42.363774,-71.10144,3.5,310,"Italian, Restaurants, Bars, Middle Eastern, Mediterranean, Music Venues, American (New), Dance Clubs, Nightlife, Arts & Entertainment, Breakfast & Brunch","u'free'","True","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","True","True","True","True",2,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","False","'full_bar'","{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': None, 'brunch': None, 'breakfast': False}","True","u'average'","'casual'","True","False"
"cA1dMq-Ewrwo4QUR8_O8lg","Tanjore","Cambridge","MA","02138",42.3721063893,-71.121613991,3.5,224,"Pakistani, Tapas/Small Plates, Restaurants, Indian","u'no'","True","{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","True","True","False","True",2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'full_bar'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","'average'","'casual'","True","True"
